,name,parents
1257,"('name:Trystane Martell degree:2 peel:2 diversity:0.693147181 betweenness:', '6.41e-05 pagerank:0.000380437')",betweenness0diversity0pagerank-1peel-1degree-1
1258,"('name:Rhaegar Frey degree:2 peel:2 diversity:0.693147181 betweenness:', '0.000632098 pagerank:0.000413198')",betweenness3diversity0pagerank-1peel-1degree-1
1259,"('name:Allard Seaworth degree:3 peel:2 diversity:1.098612289 betweenness:', '1.67e-05 pagerank:0.000495025')",betweenness0diversity1pagerank0peel-1degree-1
1260,"('name:Cleon degree:3 peel:2 diversity:1.098612289 betweenness:', '1.91e-05 pagerank:0.000513622')",betweenness1diversity1pagerank0peel-1degree-1
1261,"('name:Squint degree:3 peel:2 diversity:1.098612289 betweenness:', '7.39e-06 pagerank:0.000515248')",betweenness-1diversity1pagerank0peel-1degree-1
1262,"('name:Stygg degree:3 peel:2 diversity:1.098612289 betweenness:', '4.22e-06 pagerank:0.000497838')",betweenness-2diversity1pagerank0peel-1degree-1
1263,"('name:Amabel degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000431671')",betweenness-1diversity0pagerank0peel-1degree-1
1264,"('name:Brea degree:3 peel:2 diversity:0.636514168 betweenness:', '1.58e-06 pagerank:0.00054718')",betweenness-1diversity0pagerank0peel-1degree-1
1265,"('name:Brusco degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000482345')",betweenness-1diversity0pagerank0peel-1degree-1
1266,"('name:Cedra degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000415537')",betweenness-1diversity0pagerank0peel-1degree-1
1267,"('name:Guyard Morrigen degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000415617')",betweenness-1diversity0pagerank0peel-1degree-1
1268,"('name:Gyles Grafton degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000529945')",betweenness-1diversity0pagerank0peel-1degree-1
1269,"('name:Gynir degree:2 peel:2 diversity:0.693147181 betweenness:', '8.06e-05 pagerank:0.000512858')",betweenness-1diversity0pagerank0peel-1degree-1
1270,"('name:Josmyn Peckledon degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00047755')",betweenness-1diversity0pagerank0peel-1degree-1
1271,"('name:Jyck degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00041563')",betweenness-1diversity0pagerank0peel-1degree-1
1272,"('name:Kindly Man degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00057841')",betweenness-1diversity0pagerank0peel-1degree-1
1273,"('name:Mellei degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000512378')",betweenness-1diversity0pagerank0peel-1degree-1
1274,"('name:Morra degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000512378')",betweenness-1diversity0pagerank0peel-1degree-1
1275,"('name:Murenmure degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000513042')",betweenness-1diversity0pagerank0peel-1degree-1
1276,"('name:Prendahl na Ghezn degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000518784')",betweenness-1diversity0pagerank0peel-1degree-1
1277,"('name:Pyat Pree degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000503741')",betweenness-1diversity0pagerank0peel-1degree-1
1278,"('name:Raynald Westerling degree:3 peel:2 diversity:0.636514168 betweenness:', '3.21e-05 pagerank:0.000432595')",betweenness-1diversity0pagerank0peel-1degree-1
1279,"('name:Rhaenys Targaryen degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000460117')",betweenness-1diversity0pagerank0peel-1degree-1
1280,"('name:Rodrik Sparr degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000467438')",betweenness-1diversity0pagerank0peel-1degree-1
1281,"('name:Sallor degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000518784')",betweenness-1diversity0pagerank0peel-1degree-1
1282,"('name:Symon Stripeback degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.00043394')",betweenness-1diversity0pagerank0peel-1degree-1
1283,"('name:Visenya Targaryen degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000424507')",betweenness-1diversity0pagerank0peel-1degree-1
1284,"('name:Xhondo degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000515215')",betweenness-1diversity0pagerank0peel-1degree-1
1285,"('name:Danwell Frey degree:3 peel:2 diversity:0.636514168 betweenness:', '0.001046981 pagerank:0.000511944')",betweenness1diversity0pagerank0peel-1degree-1
1286,"('name:Franklyn Flowers degree:3 peel:2 diversity:0.636514168 betweenness:', '0.002515723 pagerank:0.000562059')",betweenness4diversity0pagerank0peel-1degree-1
1287,"('name:Cromm degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000526047')",betweenness0diversity-3pagerank0peel-1degree-1
1288,"('name:Gorold Goodbrother degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.00052173')",betweenness0diversity-3pagerank0peel-1degree-1
1289,"('name:Jonothor Darry degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000554972')",betweenness0diversity-3pagerank0peel-1degree-1
1290,"('name:Meldred Merlyn degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000445556')",betweenness0diversity-3pagerank0peel-1degree-1
1291,"('name:Sigfryd Harlaw degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.000442543')",betweenness0diversity-3pagerank0peel-1degree-1
1292,"('name:Andrew Estermont degree:3 peel:2 diversity:1.098612289 betweenness:', '0.002515723 pagerank:0.000589546')",betweenness0diversity0pagerank1peel-1degree-1
1293,"('name:Ballabar degree:3 peel:2 diversity:1.098612289 betweenness:', '0.002515723 pagerank:0.000617424')",betweenness0diversity0pagerank1peel-1degree-1
1294,"('name:Conn degree:3 peel:2 diversity:1.098612289 betweenness:', '0.002515723 pagerank:0.000695691')",betweenness0diversity0pagerank1peel-1degree-1
1295,"('name:Melara Hetherspoon degree:4 peel:2 diversity:1.039720771 betweenness:', '0.002586857 pagerank:0.000663734')",betweenness0diversity0pagerank1peel-1degree-1
1296,"('name:Miklaz degree:3 peel:2 diversity:1.098612289 betweenness:', '0.002515723 pagerank:0.000655193')",betweenness0diversity0pagerank1peel-1degree-1
1297,"('name:Monford Velaryon degree:3 peel:2 diversity:1.098612289 betweenness:', '0.002515723 pagerank:0.00063116')",betweenness0diversity0pagerank1peel-1degree-1
1298,"('name:Ogo degree:3 peel:2 diversity:1.098612289 betweenness:', '0.002515723 pagerank:0.00074093')",betweenness0diversity0pagerank1peel-1degree-1
1299,"('name:Hosteen Frey degree:4 peel:2 diversity:1.039720771 betweenness:', '0.000968636 pagerank:0.000748541')",betweenness-2diversity0pagerank1peel-1degree-1
1300,"('name:Xaro Xhoan Daxos degree:3 peel:2 diversity:1.098612289 betweenness:', '4.48e-05 pagerank:0.000741878')",betweenness-3diversity0pagerank1peel-1degree-1
1301,"('name:Harry Strickland degree:3 peel:2 diversity:0.636514168 betweenness:', '5.34e-06 pagerank:0.000640291')",betweenness-1diversity-1pagerank1peel-1degree-1
1302,"('name:Illifer degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000667861')",betweenness-1diversity-1pagerank1peel-1degree-1
1303,"('name:Oswell Whent degree:3 peel:2 diversity:0.636514168 betweenness:', '0.001200188 pagerank:0.000680536')",betweenness-1diversity-1pagerank1peel-1degree-1
1304,"('name:Waif degree:2 peel:2 diversity:0.693147181 betweenness:', '0.0 pagerank:0.000617169')",betweenness-1diversity-1pagerank1peel-1degree-1
1305,"('name:Red Oarsman degree:3 peel:2 diversity:0.636514168 betweenness:', '0.00502511 pagerank:0.000733144')",betweenness1diversity-1pagerank1peel-1degree-1
1306,"('name:Jared Frey degree:3 peel:2 diversity:0.0 betweenness:', '6.07e-06 pagerank:0.00062169')",betweenness0diversity-3pagerank1peel-1degree-1
1307,"('name:Creighton Longbough degree:3 peel:2 diversity:0.636514168 betweenness:', '2.56e-05 pagerank:0.00081125')",betweenness-1diversity-2pagerank2peel-1degree-1
1308,"('name:Gared degree:3 peel:2 diversity:0.636514168 betweenness:', '0.001020953 pagerank:0.000930895')",betweenness0diversity-2pagerank2peel-1degree-1
1309,"('name:Lewyn Martell degree:4 peel:2 diversity:1.039720771 betweenness:', '0.001318426 pagerank:0.000813275')",betweenness-1diversity0pagerank2peel-1degree-1
1310,"('name:Terrance Lynderly degree:3 peel:2 diversity:1.098612289 betweenness:', '0.002515723 pagerank:0.0008394')",betweenness0diversity0pagerank2peel-1degree-1
1311,"('name:Willem Lannister degree:4 peel:2 diversity:1.386294361 betweenness:', '0.002623001 pagerank:0.000784547')",betweenness0diversity1pagerank2peel-1degree-1
1312,"('name:Waymar Royce degree:3 peel:2 diversity:0.636514168 betweenness:', '0.001593511 pagerank:0.001092001')",betweenness0diversity0pagerank3peel-1degree-1
1313,"('name:Will (prologue) degree:2 peel:2 diversity:0.0 betweenness:', '0.0 pagerank:0.001008893')",betweenness0diversity-1pagerank3peel-1degree-1
1314,"('name:Alester Florent degree:7 peel:6 diversity:1.351783994 betweenness:', '0.000362833 pagerank:0.000742177')",betweenness-1diversity0pagerank-1peel2degree-1
1315,"('name:Greenbeard degree:7 peel:6 diversity:1.277034259 betweenness:', '5.72e-06 pagerank:0.00072922')",betweenness-1diversity0pagerank-1peel2degree-1
1316,"('name:Paxter Redwyne degree:6 peel:6 diversity:1.329661349 betweenness:', '0.000772814 pagerank:0.000604391')",betweenness1diversity0pagerank-1peel2degree-1
1317,"('name:Cortnay Penrose degree:7 peel:6 diversity:1.153741943 betweenness:', '0.00066034 pagerank:0.000699725')",betweenness0diversity-1pagerank-1peel2degree-1
1318,"('name:Tanda Stokeworth degree:7 peel:6 diversity:1.475076311 betweenness:', '2.31e-05 pagerank:0.000707311')",betweenness0diversity1pagerank-1peel2degree-1
1319,"('name:Ysilla degree:6 peel:6 diversity:0.867563228 betweenness:', '0.0 pagerank:0.000725298')",betweenness0diversity-2pagerank-1peel2degree-1
1320,"('name:Clydas degree:7 peel:6 diversity:1.475076311 betweenness:', '0.00022216 pagerank:0.001215514')",betweenness0diversity0pagerank2peel2degree-1
1321,"('name:Dalla degree:6 peel:6 diversity:1.242453325 betweenness:', '3.51e-05 pagerank:0.000753343')",betweenness-1diversity0pagerank0peel2degree-1
1322,"('name:Nestor Royce degree:7 peel:6 diversity:1.475076311 betweenness:', '7.73e-05 pagerank:0.000805248')",betweenness-1diversity0pagerank0peel2degree-1
1323,"('name:Hyle Hunt degree:7 peel:6 diversity:1.153741943 betweenness:', '0.000285899 pagerank:0.000925346')",betweenness1diversity0pagerank0peel2degree-1
1324,"('name:Doreah degree:6 peel:6 diversity:0.450561209 betweenness:', '2.07e-06 pagerank:0.000790894')",betweenness0diversity-2pagerank0peel2degree-1
1325,"('name:Garlan Tyrell degree:7 peel:6 diversity:0.79631164 betweenness:', '0.002519168 pagerank:0.000765968')",betweenness0diversity-1pagerank0peel2degree-1
1326,"('name:Lemore degree:7 peel:6 diversity:0.955699891 betweenness:', '2.04e-06 pagerank:0.000825797')",betweenness-1diversity-1pagerank0peel2degree-1
1327,"('name:Lollys Stokeworth degree:7 peel:6 diversity:1.549826046 betweenness:', '1.17e-05 pagerank:0.000771718')",betweenness0diversity1pagerank0peel2degree-1
1328,"('name:Ellaria Sand degree:6 peel:6 diversity:1.329661349 betweenness:', '0.000988794 pagerank:0.000464905')",betweenness0diversity-1pagerank-2peel2degree-1
1329,"('name:Hullen degree:6 peel:6 diversity:1.242453325 betweenness:', '4.65e-05 pagerank:0.000404489')",betweenness-1diversity-1pagerank-2peel2degree-1
1330,"('name:Tansy degree:6 peel:6 diversity:1.560710409 betweenness:', '0.000190475 pagerank:0.000467736')",betweenness0diversity1pagerank-2peel2degree-1
1331,"('name:Yandry degree:7 peel:6 diversity:0.955699891 betweenness:', '2.04e-06 pagerank:0.000967965')",betweenness0diversity0pagerank1peel2degree-1
1332,"('name:Cleos Frey degree:7 peel:7 diversity:0.0 betweenness:', '1.95e-05 pagerank:0.001092543')",betweenness0diversity0pagerank0peel3degree-1
1333,"('name:Aemon Targaryen (Maester Aemon) degree:26 peel:8 diversity:1.751052605 betweenness:', '0.019000091 pagerank:0.005212806')",betweenness0diversity-1pagerank0peel-1degree1
1334,"('name:Drogo degree:21 peel:8 diversity:1.706770659 betweenness:', '0.012390513 pagerank:0.004373204')",betweenness-1diversity-1pagerank0peel-1degree1
1335,"('name:Hizdahr zo Loraq degree:22 peel:8 diversity:1.857200791 betweenness:', '0.005928327 pagerank:0.004349047')",betweenness-1diversity0pagerank0peel-1degree1
1336,"('name:Ramsay Snow degree:23 peel:9 diversity:2.002058727 betweenness:', '0.016712732 pagerank:0.004330747')",betweenness0diversity0pagerank0peel-1degree1
1337,"('name:Jorah Mormont degree:26 peel:8 diversity:1.655707776 betweenness:', '0.010826778 pagerank:0.004940556')",betweenness0diversity-2pagerank0peel-1degree1
1338,"('name:Melisandre degree:23 peel:8 diversity:2.088091943 betweenness:', '0.006490368 pagerank:0.004323498')",betweenness0diversity1pagerank0peel-1degree1
1339,"('name:Doran Martell degree:21 peel:9 diversity:2.045576462 betweenness:', '0.014536796 pagerank:0.002944615')",betweenness0diversity0pagerank-1peel-1degree1
1340,"('name:Gendry degree:20 peel:8 diversity:2.029682547 betweenness:', '0.012466572 pagerank:0.003370625')",betweenness0diversity-1pagerank-1peel-1degree1
1341,"('name:Eddison Tollett degree:20 peel:8 diversity:1.33999644 betweenness:', '0.003126949 pagerank:0.002152904')",betweenness0diversity-1pagerank-2peel-1degree1
1342,"('name:Robert Arryn degree:20 peel:8 diversity:1.877524281 betweenness:', '0.011219033 pagerank:0.002562505')",betweenness0diversity0pagerank-2peel-1degree1
1343,"('name:Jeor Mormont degree:28 peel:8 diversity:1.925892175 betweenness:', '0.017268244 pagerank:0.006136861')",betweenness0diversity0pagerank1peel-1degree1
1344,"('name:Amory Lorch degree:20 peel:12 diversity:1.344257669 betweenness:', '0.001181454 pagerank:0.00122693')",betweenness0diversity-1pagerank-2peel0degree1
1345,"('name:Jory Cassel degree:21 peel:12 diversity:1.68185408 betweenness:', '0.0048781 pagerank:0.002033503')",betweenness0diversity0pagerank-2peel0degree1
1346,"('name:Bronn degree:25 peel:10 diversity:2.033458636 betweenness:', '0.00290005 pagerank:0.003617359')",betweenness-1diversity0pagerank0peel0degree1
1347,"('name:Edmure Tully degree:24 peel:10 diversity:2.0252303 betweenness:', '0.003460566 pagerank:0.003702267')",betweenness-1diversity0pagerank0peel0degree1
1348,"('name:Roose Bolton degree:28 peel:12 diversity:1.98950834 betweenness:', '0.005556184 pagerank:0.003105126')",betweenness-1diversity0pagerank0peel0degree1
1349,"('name:Rodrik Cassel degree:30 peel:12 diversity:2.051787046 betweenness:', '0.011062043 pagerank:0.00339896')",betweenness1diversity0pagerank0peel0degree1
1350,"('name:Lysa Arryn degree:24 peel:12 diversity:1.710642901 betweenness:', '0.006064574 pagerank:0.003950672')",betweenness0diversity-2pagerank0peel0degree1
1351,"('name:Myrcella Baratheon degree:22 peel:11 diversity:1.790313567 betweenness:', '0.020192887 pagerank:0.003252601')",betweenness0diversity-1pagerank0peel0degree1
1352,"('name:Ilyn Payne degree:22 peel:12 diversity:1.116485597 betweenness:', '0.0008953 pagerank:0.002676977')",betweenness-1diversity-1pagerank-1peel0degree1
1353,"('name:Meryn Trant degree:21 peel:12 diversity:1.153741943 betweenness:', '0.00094058 pagerank:0.002872904')",betweenness-1diversity-1pagerank-1peel0degree1
1354,"('name:Janos Slynt degree:23 peel:11 diversity:1.274586732 betweenness:', '0.007182702 pagerank:0.002285066')",betweenness1diversity-1pagerank-1peel0degree1
1355,"('name:Mace Tyrell degree:23 peel:12 diversity:1.893275591 betweenness:', '0.005881332 pagerank:0.002386206')",betweenness-1diversity1pagerank-1peel0degree1
1356,"('name:Oberyn Martell degree:20 peel:10 diversity:1.941927724 betweenness:', '0.009803338 pagerank:0.002351696')",betweenness0diversity1pagerank-1peel0degree1
1357,"('name:Luwin degree:22 peel:10 diversity:1.957615479 betweenness:', '0.003151405 pagerank:0.004179481')",betweenness0diversity-1pagerank1peel0degree1
1358,"('name:Margaery Tyrell degree:30 peel:12 diversity:1.995750869 betweenness:', '0.004545928 pagerank:0.004678732')",betweenness0diversity0pagerank1peel0degree1
1359,"('name:Arianne Martell degree:20 peel:6 diversity:2.029682547 betweenness:', '0.017878371 pagerank:0.003815659')",betweenness0diversity0pagerank0peel-2degree1
1360,"('name:Asha Greyjoy degree:25 peel:5 diversity:1.809598882 betweenness:', '0.033024754 pagerank:0.005649906')",betweenness0diversity0pagerank-1peel-3degree1
1361,"('name:Victarion Greyjoy degree:24 peel:5 diversity:1.856036234 betweenness:', '0.036450737 pagerank:0.006672877')",betweenness0diversity0pagerank0peel-3degree1
1362,"('name:Loras Tyrell degree:28 peel:13 diversity:1.558057246 betweenness:', '0.001442737 pagerank:0.003420664')",betweenness0diversity0pagerank-1peel1degree1
1363,"('name:Pycelle degree:27 peel:13 diversity:1.591968682 betweenness:', '0.007406401 pagerank:0.003931511')",betweenness0diversity0pagerank0peel1degree1
1364,"('name:Arya Stark degree:84 peel:13 diversity:2.332991632 betweenness:', '0.087242361 pagerank:0.018538945')",betweenness0diversity0pagerank0peel0degree6
1365,"('name:Stannis Baratheon degree:89 peel:13 diversity:2.399455178 betweenness:', '0.110139553 pagerank:0.018051671')",betweenness0diversity0pagerank-1peel0degree6
1366,"('name:Barristan Selmy degree:41 peel:12 diversity:2.153082 betweenness:', '0.045549578 pagerank:0.006072068')",betweenness0diversity0pagerank0peel0degree2
1367,"('name:Varys degree:34 peel:13 diversity:1.876820905 betweenness:', '0.009201379 pagerank:0.006229212')",betweenness0diversity-1pagerank0peel0degree2
1368,"('name:Brienne of Tarth degree:45 peel:13 diversity:2.208504507 betweenness:', '0.032251919 pagerank:0.007360664')",betweenness0diversity0pagerank1peel0degree2
1369,"('name:Renly Baratheon degree:38 peel:13 diversity:1.877240061 betweenness:', '0.018923484 pagerank:0.007433869')",betweenness0diversity-1pagerank1peel0degree2
1370,"('name:Gregor Clegane degree:33 peel:13 diversity:1.662755842 betweenness:', '0.005485884 pagerank:0.004225564')",betweenness0diversity0pagerank-2peel0degree2
1371,"('name:Sandor Clegane degree:36 peel:13 diversity:1.849112878 betweenness:', '0.008828141 pagerank:0.005438164')",betweenness0diversity-1pagerank-1peel0degree2
1372,"('name:Tommen Baratheon degree:33 peel:12 diversity:1.946915338 betweenness:', '0.006251297 pagerank:0.005535565')",betweenness0diversity0pagerank-1peel0degree2
1373,"('name:Davos Seaworth degree:33 peel:7 diversity:2.120173779 betweenness:', '0.023846811 pagerank:0.007860805')",betweenness0diversity0pagerank-1peel-2degree2
1374,"('name:Mance Rayder degree:33 peel:8 diversity:1.931601912 betweenness:', '0.013605084 pagerank:0.00514145')",betweenness0diversity-1pagerank-1peel-2degree2
1375,"('name:Samwell Tarly degree:44 peel:8 diversity:1.958122578 betweenness:', '0.041466204 pagerank:0.011871965')",betweenness0diversity0pagerank1peel-2degree2
1376,"('name:Bran Stark degree:54 peel:12 diversity:2.160724355 betweenness:', '0.044911179 pagerank:0.016699569')",betweenness0diversity0pagerank0peel-2degree3
1377,"('name:Petyr Baelish degree:47 peel:13 diversity:1.984776869 betweenness:', '0.025898583 pagerank:0.008391054')",betweenness0diversity0pagerank0peel0degree3
1378,"('name:Tywin Lannister degree:48 peel:13 diversity:2.026165337 betweenness:', '0.020669858 pagerank:0.007644692')",betweenness0diversity0pagerank-1peel0degree3
1379,"('name:Catelyn Stark degree:75 peel:13 diversity:2.317345932 betweenness:', '0.054973668 pagerank:0.015210744')",betweenness0diversity0pagerank-2peel0degree5
1380,"('name:Eddard Stark degree:74 peel:13 diversity:2.290519575 betweenness:', '0.078732393 pagerank:0.01893822')",betweenness0diversity0pagerank1peel0degree5
1381,"('name:Robb Stark degree:74 peel:13 diversity:2.380112478 betweenness:', '0.066468427 pagerank:0.017344651')",betweenness0diversity0pagerank0peel0degree5
1382,"('name:Sansa Stark degree:75 peel:13 diversity:2.323459966 betweenness:', '0.048690982 pagerank:0.016291184')",betweenness0diversity0pagerank-1peel0degree5
1383,"('name:Daenerys Targaryen degree:73 peel:9 diversity:2.181770082 betweenness:', '0.118418019 pagerank:0.022306882')",betweenness0diversity0pagerank0peel-2degree5
1384,"('name:Cersei Lannister degree:97 peel:13 diversity:2.401216936 betweenness:', '0.088704267 pagerank:0.023607039')",betweenness0diversity0pagerank0peel0degree7
1385,"('name:Jaime Lannister degree:101 peel:13 diversity:2.398059966 betweenness:', '0.100838006 pagerank:0.01975355')",betweenness0diversity0pagerank-1peel0degree7
1386,"('name:Joffrey Baratheon degree:69 peel:13 diversity:2.108929177 betweenness:', '0.031758722 pagerank:0.017420084')",betweenness0diversity0pagerank0peel0degree4
1387,"('name:Robert Baratheon degree:65 peel:13 diversity:2.104875124 betweenness:', '0.078227691 pagerank:0.015677734')",betweenness0diversity0pagerank-1peel0degree4
1388,"('name:Theon Greyjoy degree:66 peel:12 diversity:2.307204332 betweenness:', '0.111283318 pagerank:0.013877295')",betweenness0diversity0pagerank0peel-2degree4
1389,"('name:Jon Snow degree:114 peel:12 diversity:2.277964323 betweenness:', '0.19211962 pagerank:0.035693765')",betweenness0diversity0pagerank0peel0degree8
1390,"('name:Tyrion Lannister degree:122 peel:13 diversity:2.466368473 betweenness:', '0.162191096 pagerank:0.03284906')",betweenness0diversity0pagerank0peel0degree9
